SVM_Linear,KNN,LinearDiscriminant,DecisionTree,RandomForest,AdaBoost,SVM_Gauss,LogisticRegression
-0.961382033,0,0.288176377,0.029823723,0.1,-1.381746673,-1.007487924,0.272833844
-1.009683507,0.030002665,0.325532769,0.029823723,0,-0.965585232,-0.986011748,0.276072254
-1.008750797,0.030002665,0.329029647,0.048009623,0,-1.323569072,-1.044221682,0.296531028
-1.092959478,0.009996388,0.26713227,0.037882126,0,-1.4039078,-1.063102905,0.261339682
-1.025879599,0.009996388,0.278207209,0.040254355,0,-1.295972118,-1.154376914,0.267032895
-2.131274569,0.100008243,0.130007852,0,0,-1.228882543,-1.001599499,0.105079955
-1.013027918,0.020001795,0.305463702,0.040254355,0,-1.450450834,-1.046576249,0.285785368
-1.005059428,0.010005413,0.268150811,0.048009623,0,-1.24135371,-1.193671779,0.272571321
-1.459026843,0.040020997,0.225200584,0.027780251,0.1,-1.26886608,-1.000064922,0.183148916
-1.395335116,0.040020997,0.215092774,0.031031154,0.016666667,-1.24135371,-1.023720387,0.198447276
-1.037947108,0,0.316763283,0.027780251,0.016666667,-1.253657117,-1.21329495,0.294000116
-2.572643152,0.119961469,0.088301654,0,0.016666667,-1.623332399,-1.188595939,0.071095486
-0.954246035,0.009996388,0.285259705,0.0839414,0,-1.381746673,-1.122738357,0.280627123
-1.4127535,0.030002665,0.232914225,0.035159357,0.05,-1.596927871,-1.049022824,0.193229554
-1.024310759,0,0.279711733,0.031031154,0,-1.24135371,-1.190495965,0.261330728
-2.639065457,0.160073483,0.092666281,0,0,-1.139078848,-1.043397964,0.054879341
-1.127855687,0.020010717,0.252956976,0.040020997,0,-1.292441476,-1.036606752,0.240338579
-1.025491553,0,0.277917791,0.031031154,0,-1.24135371,-1.255054308,0.267546945
-1.01350749,0.009996388,0.287242482,0.048009623,0,-1.340705897,-1.202540886,0.273003208
-1.198889412,0.019992849,0.226425574,0.027780251,0,-1.107117149,-1.027628067,0.228317871
-2.192605474,0.109964278,0.122608108,0.040020997,0,-1.36135157,-1.00467462,0.090555341
-1.288412884,0.040020997,0.279443481,0.029823723,0.033333333,-1.403786629,-1.089917827,0.226825764
-1.996892231,0.130061838,0.132314612,0.048009623,0,-1.163890695,-1.004382677,0.115864325
-0.998678169,0,0.298257248,0.039758793,0,-1.315172153,-1.152581447,0.299771546
-2.003055891,0.109964278,0.131765801,0,0,-1.178201248,-1.011933582,0.115797273
-0.997358417,0.069976247,0.316426957,0.027780251,0,-1.403786629,-1.023037942,0.289159717
-1.020207324,0.039985989,0.32628574,0.0839414,0.016666667,-1.450450834,-1.02200342,0.285326263
-1.102324727,0.020001795,0.263840139,0.040020997,0,-1.22224265,-1.158310165,0.248997219
-1.377115798,0.040020997,0.262204658,0.0839414,0.033333333,-1.328511294,-1.077388795,0.217719465
-1.118551095,0.020010717,0.243034217,0.035159357,0,-1.44588771,-1.167195063,0.251786824
-1.497704571,0.040003517,0.194954501,0.031031154,0.05,-1.340705897,-1.00390245,0.183548169
-1.374053357,0.040020997,0.213575464,0.027780251,0.016666667,-1.217093734,-1.020358397,0.189625885
-1.885798748,0.050004351,0.15624697,0.048009623,0,-0.898751711,-0.998012153,0.13370939
-1.029620219,0.009996388,0.278918091,0.040254355,0,-1.295972118,-1.122293551,0.267711576
-0.940669389,0.010000907,0.30366806,0.031031154,0.033333333,-1.24135371,-1.095832432,0.275685435
-0.952998307,0,0.31354387,0.035159357,0,-1.268219613,-1.022522985,0.284532904
-1.078719673,0.020001795,0.282184113,0.039758793,0,-1.323569072,-1.268398806,0.270010106
-1.087209356,0.019992849,0.293534544,0.035159357,0,-1.340705897,-1.271711544,0.263438069
-1.07155368,0.020010717,0.294315798,0.0839414,0,-1.264340881,-1.022957468,0.264202178
-1.07518039,0.019992849,0.265719489,0.027780251,0,-1.340705897,-1.221430544,0.257440995
-1.253300867,0.040020997,0.293578997,0.029823723,0.016666667,-1.522548337,-1.137895923,0.240959836
-1.021371567,0.070035595,0.333614782,0.040254355,0.016666667,-1.564978076,-1.035522521,0.287909331
-1.067520154,0.030002665,0.278272516,0.029823723,0,-1.112721247,-1.035605349,0.264218793
-2.269395539,0.059979421,0.134192669,0.027780251,0,-1.599998647,-1.157196781,0.099163096
-2.695920545,0.109964278,0.097032596,0,0.033333333,-1.623186274,-1.185072595,0.058261946
-1.05409303,0.019992849,0.309251003,0.040020997,0,-1.12622133,-1.026082626,0.279456584
-1.135188607,0.020001795,0.250778672,0.039758793,0,-1.323569072,-1.084211746,0.239715982
-2.306092948,0.089970117,0.110829683,0,0,-1.375392726,-1.116888527,0.092021653
-2.518018471,0.089970117,0.102237599,0.035159357,0.1,-1.097909631,-1.034318267,0.069128832
-2.257951889,0.049982669,0.119223339,0.037882126,0.016666667,-1.599998647,-1.196462745,0.098219028
-1.311713141,0.040020997,0.278108827,0.031031154,0,-1.403786629,-1.094878157,0.223849687
-1.125035362,0,0.287123523,0.040020997,0,-1.30699855,-1.006686174,0.265691543
-1.020667177,0.009996388,0.324091478,0.037882126,0.016666667,-1.315172153,-1.099297733,0.298991681
-1.004022823,0.030002665,0.327506692,0.037882126,0.016666667,-1.323569072,-1.028070789,0.29650209
-1.077894394,0.009996388,0.273484763,0.040020997,0,-1.264340881,-1.085890842,0.268977158
-1.125829943,0.020001795,0.247252283,0.048009623,0.033333333,-1.253657117,-1.029091032,0.241866407
-1.300251529,0.029989382,0.219089927,0.035159357,0.05,-1.24135371,-1.023023119,0.207650973
-1.06373151,0,0.290707855,0.031031154,0,-1.160701214,-1.218780685,0.28827206
-1.080370355,0.020010717,0.300418212,0.0839414,0,-1.12622133,-1.064559352,0.272509962
-2.268602936,0.040003517,0.132013499,0.040020997,0.016666667,-1.678791904,-1.171617382,0.095912362
-2.382919168,0.120009672,0.115766604,0,0,-1.190677388,-1.101822434,0.078339911
-2.366097441,0.150011678,0.095498479,0,0.033333333,-1.315172153,-1.056786371,0.076315772
-1.050348322,0.020010717,0.279938855,0.039758793,0,-1.44588771,-1.311003979,0.286148994
-2.262649994,0.040003517,0.13594106,0.031031154,0,-1.599998647,-1.163318719,0.106891576
-0.998632122,0.050004351,0.311416585,0.0839414,0,-1.398677333,-1.053953214,0.284095447
-2.628832773,0.090007501,0.100604723,0.035159357,0.033333333,-1.482342788,-1.099591241,0.074845361
-1.939714405,0.049982669,0.153744821,0.039758793,0.033333333,-1.170429041,-0.998420148,0.132154029
-1.027974776,0,0.278356516,0.031031154,0,-1.315172153,-1.15502879,0.263391173
-1.085939726,0.010000907,0.273962612,0.040020997,0,-1.386978928,-1.18674908,0.259226279
-1.096294806,0.010000907,0.252930529,0.031031154,0,-1.12622133,-1.266927606,0.249332829
-1.999643467,0.119961469,0.145430079,0,0.233333333,-0.626471227,-0.965239514,0.109476921
-1.080236529,0.030002665,0.293482093,0.037882126,0,-1.298239243,-1.033801782,0.267405538
-2.586322833,0.120057738,0.096278814,0.048009623,0.05,-1.599998647,-1.141532394,0.070011147
-1.025465085,0,0.31452561,0.040020997,0.016666667,-1.340705897,-1.25536566,0.289692553
-1.284111631,0,0.271116598,0.0839414,0.016666667,-1.284823633,-1.271026276,0.241372046
-1.016739727,0.080006741,0.313850145,0.048009623,0,-1.564978076,-1.024538847,0.286435946
-1.038739651,0.009996388,0.266944897,0.039758793,0,-1.340705897,-1.243247826,0.262252402
-2.050011878,0.120009672,0.133935862,0,0,-1.061920144,-1.002949574,0.112262596
-1.104867452,0.010005413,0.271468959,0.040020997,0,-1.459433188,-1.25291677,0.249029381
-1.042506667,0.030002665,0.305622002,0.048009623,0,-1.005926111,-1.072497377,0.280388212
-1.010782443,0,0.297883009,0.039758793,0,-1.160701214,-1.163539215,0.291424877
-0.958640911,0,0.300580652,0.035159357,0,-1.386978928,-1.216653328,0.293209511
-1.074590738,0.019992849,0.270307064,0.048009623,0,-1.217093734,-1.304089214,0.261076177
-1.042630896,0.060030838,0.337428058,0.040020997,0,-1.082274194,-1.063660323,0.277102945
-1.706458481,0.059979421,0.180052453,0.031031154,0.066666667,-1.177527558,-0.986206176,0.154650557
-1.026480593,0.020010717,0.305492822,0.040020997,0,-1.22224265,-1.048353943,0.291962555
-1.452997818,0.020010717,0.234593563,0.0839414,0.05,-1.216619115,-1.034612363,0.196057431
-2.206778134,0.109964278,0.130240085,0,0.083333333,-1.019838278,-1.057031269,0.086400551
-1.529527798,0.050025972,0.207143878,0.029823723,0.183333333,-1.139051635,-0.997035536,0.167559484
-1.717541229,0.020001795,0.206714819,0.048009623,0.033333333,-1.275093528,-1.000003578,0.163060501
-1.042596622,0.060005166,0.328597984,0.048009623,0,-1.403786629,-1.064657072,0.293090355
-1.011771518,0.060005166,0.319192523,0.029823723,0,-1.306324209,-1.081389548,0.283396328
-2.158355259,0.130010359,0.130783178,0.029823723,0,-1.00681738,-1.000791232,0.094761647
-1.816049121,0.040003517,0.185237282,0.029823723,0.016666667,-1.328511294,-1.339652037,0.148203508
-0.987777761,0.009996388,0.284257509,0.0839414,0,-1.381746673,-1.125333002,0.27553837
-1.592893267,0.050004351,0.196751768,0.039758793,0.233333333,-1.343001234,-0.997879103,0.153850964
-2.573842907,0.120009672,0.094106321,0,0,-1.429452256,-1.198140083,0.059529778
-2.444962213,0.130010359,0.106793742,0,0.066666667,-1.32778671,-1.058986702,0.076687446
-0.975783919,0.009996388,0.298143745,0.048009623,0,-1.340705897,-1.132797301,0.274789176
-1.617529725,0.019992849,0.226662769,0.031031154,0.083333333,-1.468823958,-0.964428607,0.169954926
-1.436224921,0.029989382,0.246074002,0.039758793,0.016666667,-1.209765392,-1.316330528,0.212134529
-1.044555491,0.019992849,0.309363524,0.040020997,0,-1.014358681,-1.086571681,0.290422301
-0.980353653,0,0.307806852,0.039758793,0,-1.214182496,-1.003250887,0.28131281
-2.198688027,0.109964278,0.12261812,0,0,-1.328511294,-1.005984867,0.089814684
-2.05379203,0.039985989,0.157664728,0.048009623,0,-1.678791904,-1.024088923,0.117411698
-1.538069038,0.049982669,0.178985114,0.029823723,0.15,-1.340705897,-0.995299493,0.170629304
-2.334177887,0.049982669,0.120350944,0.029823723,0.016666667,-1.54022365,-1.068051509,0.086336682
-1.021410701,0,0.321244739,0.039758793,0,-1.160701214,-1.245712446,0.299884333
-1.102376696,0.019992849,0.277607246,0.048009623,0,-1.315172153,-1.218427704,0.260528019
-1.125810478,0.020010717,0.238789063,0.048009623,0,-1.217093734,-1.065878624,0.240869117
-0.984131004,0.020010717,0.322989251,0.040020997,0.066666667,-1.385629512,-0.99571741,0.289328155
-1.048564283,0.019992849,0.308044899,0.048009623,0,-1.298239243,-1.070742241,0.274207479
-1.077933328,0.080006741,0.329712186,0.027780251,0,-1.330177583,-1.000627402,0.272085107
-1.004367039,0,0.321436468,0.040020997,0,-1.295972118,-1.208520132,0.281999269
-1.832138299,0.130061838,0.146130589,0.035159357,0.05,-0.837515981,-1.007374653,0.136396451
-1.235427779,0.020010717,0.220479501,0.031031154,0.016666667,-1.24135371,-1.039066447,0.219288368
-1.013642292,0.069976247,0.328861737,0.029823723,0,-1.468823958,-1.052652812,0.273389801
-1.017841389,0,0.323425491,0.040254355,0,-1.386978928,-1.203687772,0.295610637
-1.258659459,0.030015912,0.222655652,0.048009623,0,-1.292441476,-1.043430751,0.214253648
-1.84620928,0.110053528,0.163941007,0.040020997,0.166666667,-0.620213384,-1.000487646,0.128231835
-1.869753972,0.040003517,0.178561632,0,0.033333333,-1.225096938,-1.022424244,0.139084239
-0.936588846,0,0.310355311,0.040020997,0.016666667,-1.381746673,-1.138320397,0.289384114
-1.014162685,0.059979421,0.333640612,0.039758793,0,-1.367256734,-1.032692906,0.286482793
-0.937774559,0.009996388,0.302671704,0.040254355,0,-1.392486418,-1.059200793,0.285996203
-1.06803831,0.010000907,0.286075143,0.040254355,0,-1.44588771,-1.294749679,0.258516696
-0.957981791,0,0.297540228,0.029823723,0,-1.268219613,-1.196519067,0.293630019
-0.997791446,0,0.322666648,0.029823723,0.016666667,-1.217093734,-1.172891874,0.282976676
-1.072414202,0,0.304383918,0.0839414,0,-1.295972118,-1.23673587,0.289842457
-0.990560732,0,0.316684748,0.040254355,0.016666667,-1.386978928,-1.223472462,0.297328152
-1.075138177,0,0.319027279,0.031031154,0.016666667,-1.44588771,-1.203676779,0.287107791
-1.051091366,0.019992849,0.275575395,0.0839414,0,-1.315172153,-1.267997253,0.275107503
-1.081220687,0.009996388,0.265856736,0.029823723,0,-1.30699855,-1.049737562,0.256970628
-2.359243361,0.060005166,0.109345771,0.040254355,0,-1.623186274,-1.124110121,0.08528277
-1.051789524,0,0.283230108,0.048009623,0,-1.386978928,-1.227466826,0.277721156
-1.016406605,0.080006741,0.336708207,0.040020997,0,-1.082274194,-0.998655812,0.283078749
-1.048940667,0.019992849,0.312257991,0.029823723,0,-1.298239243,-1.075214315,0.274432137
-0.968707232,0,0.313126167,0.027780251,0,-1.381746673,-1.254973493,0.281018467
-1.14267399,0.020010717,0.251366091,0.027780251,0,-1.253657117,-0.993902132,0.238176559
-1.08554148,0.030002665,0.277340603,0.037882126,0,-1.12622133,-1.132048001,0.265906785
-1.001211925,0,0.286854919,0.040254355,0,-1.381746673,-1.199469736,0.273823868
-1.063717258,0.019992849,0.281955643,0.040254355,0,-1.217093734,-1.269816058,0.281659985
-2.095849879,0.069976247,0.152205197,0.035159357,0,-1.4853242,-1.041819533,0.106906098
-1.015712699,0.059979421,0.310941131,0.040254355,0,-1.330177583,-1.051436883,0.283872604
-1.131002628,0.010000907,0.243056382,0.040020997,0,-1.253657117,-1.019170637,0.239426674
-1.722868729,0.009996388,0.216021667,0.029823723,0.033333333,-1.275093528,-1.003756239,0.170466882
-1.155075572,0.020010717,0.246950338,0.037882126,0,-1.1808991,-1.194653894,0.254031775
-1.046092233,0.020010717,0.298746592,0.0839414,0,-1.44588771,-1.212962597,0.273161987
-2.37689059,0.129958732,0.106447105,0,0,-1.350583857,-1.10234907,0.077798136
-0.944766421,0,0.311708151,0.027780251,0,-1.24135371,-1.080445138,0.287479302
-1.137995401,0.010005413,0.278894313,0.037882126,0.016666667,-1.080074693,-1.117603435,0.253082775
-0.988254594,0.020010717,0.322984209,0.029823723,0,-1.298239243,-0.985051987,0.277519798
-2.651566533,0.119961469,0.088582433,0,0.016666667,-1.002900381,-1.107693877,0.060702847
-1.066093468,0,0.28351188,0.0839414,0,-1.315172153,-1.300479118,0.284425874
-0.956738704,0,0.299793098,0.027780251,0,-1.228882543,-1.023268164,0.289548909
-1.449927348,0.030002665,0.191604337,0.031031154,0.016666667,-1.262310109,-1.006121333,0.175815731
-1.087659964,0.010000907,0.249614999,0.029823723,0,-1.160993595,-1.191112238,0.257028193
-1.894946156,0.099967161,0.157950781,0,0.266666667,-0.144695082,-1.005532785,0.122964614
-1.133708045,0.019992849,0.24448502,0.027780251,0,-1.327434811,-1.00264146,0.248012955
-1.07618469,0.009996388,0.287966648,0.040254355,0,-1.264340881,-1.004302092,0.266002025
-2.002550349,0.050004351,0.157488542,0.040020997,0,-1.275093528,-1.099549474,0.122982221
-2.518220317,0.150011678,0.096060378,0,0.016666667,-1.326907138,-1.080475308,0.063803135
-2.317448031,0.059979421,0.127215278,0.0839414,0,-1.423772198,-1.067603496,0.095815775
-0.974385656,0,0.311271213,0.037882126,0,-1.315172153,-1.207236628,0.280432875
-1.7333021,0.090044781,0.178601961,0.031031154,0.216666667,-0.777381971,-1.004304119,0.148326489
-0.952718018,0.009996388,0.30639757,0.0839414,0,-1.228882543,-0.996484651,0.289799438
-1.036499114,0,0.29587777,0.027780251,0,-1.315172153,-1.260241127,0.287095181
-1.369991532,0.009996388,0.234319067,0.040254355,0,-1.315172153,-1.297388104,0.206796037
-2.365432472,0.059979421,0.121998052,0.027780251,0,-1.54022365,-1.063991214,0.086873705
-2.417732017,0.080006741,0.117435212,0.040254355,0.016666667,-1.447360892,-1.082587945,0.085540182
-1.053977076,0.009996388,0.294206752,0.039758793,0,-1.295972118,-1.319683243,0.271032034
-1.02889382,0.020010717,0.303390438,0.037882126,0,-1.082429539,-1.167164424,0.286140724
-1.221046055,0.030002665,0.272046735,0.048009623,0,-1.403786629,-1.07701887,0.230524264
-1.98290017,0.100008243,0.139314893,0.037882126,0.066666667,-1.133748189,-1.15939353,0.122078328
-1.472341454,0.040020997,0.179641269,0.027780251,0,-0.97909786,-1.003935951,0.17225988
-1.01311658,0.010000907,0.318489509,0.040020997,0.016666667,-1.340705897,-1.136015672,0.282412859
-2.683436078,0.130010359,0.09134187,0,0.033333333,-1.678791904,-1.132536757,0.059664414
-1.02008363,0.070005962,0.322893067,0.035159357,0,-1.564978076,-1.047637902,0.270819082
-1.063053209,0.019992849,0.296336805,0.040254355,0,-1.24135371,-1.309935494,0.270528031
-1.075932157,0.009996388,0.288823688,0.027780251,0,-1.30699855,-1.00449205,0.259524496
-1.924278721,0.030002665,0.17260923,0.040020997,0.016666667,-1.472605402,-0.997815137,0.122279562
0.827296433,0.320019929,0.687448719,0.04792855,0,-0.551896838,-1.064603686,0.657353829
1.353979296,0.250017173,0.770535492,0.096414903,0.05,-0.551896838,-1.119065794,0.755481343
1.238132964,0.369914939,0.725489178,0.082446616,0,-0.629026497,-0.979181677,0.732756634
-0.562515123,0.550022667,0.378086384,0.133921659,0.383333333,-0.041190527,-1.085308014,0.265677513
0.971264445,0.150011678,0.69263913,0.093757782,0,-0.662280388,-1.015092615,0.670733249
1.486972539,0.290112568,0.752527238,0.082446616,0.233333333,-0.813280866,-0.80486244,0.77650465
0.486479977,0.400021981,0.546675914,0.008621472,0,-0.957905708,-1.17821119,0.511333507
0.895053566,0.320019929,0.688394686,0.087222999,0,-0.739484492,-1.0805215,0.671691899
-1.469194254,0.60002198,0.233315636,0,0,-0.941981372,-1.232639223,0.120509578
1.38889368,0.209939464,0.752852607,0.011905839,0,-0.719255013,-1.124656486,0.732096972
1.267506116,0.369914939,0.7357928,0.04792855,0,-0.662280388,-1.048729383,0.739982889
0.392380865,0.470022814,0.558925579,0.089443958,0.083333333,-1.028081907,-1.012294175,0.4894912
0.33035625,0.449909681,0.473836862,0,0.066666667,0.312034507,-1.221636666,0.50116062
1.290717389,0.200087478,0.76400893,0.093757782,0.033333333,-0.56106696,-1.118935831,0.753020733
-1.024565937,0.270107758,0.332777666,1,0.216666667,-1.10040203,-0.8360748,0.198222236
0.438582528,0.430022448,0.530261491,0.133921659,0.066666667,-0.469706195,-1.363136756,0.50712871
1.513454228,0.510022887,0.723276581,0.777158719,0.116666667,-0.695572608,-0.994358369,0.786621641
1.177016536,0.100049209,0.738608639,0.089443958,0,-0.704923267,-1.04973778,0.726635243
1.471165861,0.270107758,0.774141539,0.010990006,0,-0.813280866,-1.198641763,0.753651325
1.462575348,0.479908914,0.721807202,0.04792855,0.05,-0.719255013,-1.022468063,0.789067065
-1.82203954,0.469909097,0.202802071,0,0.05,-1.400541085,-0.837764475,0.119863643
-0.457783179,0.340020552,0.401823453,0.089443958,0.3,-0.999712755,-0.850633128,0.285633764
1.556392407,0.280110218,0.799864543,0.011905839,0.016666667,-0.739484492,-1.22994973,0.796296853
0.597855282,0.33002025,0.643668233,0.018520183,0.05,-0.541111558,-0.968344929,0.600694212
-1.072882991,0.670020249,0.346204544,0,0.033333333,-0.034716865,-0.92809454,0.185257372
1.184771631,0.109964278,0.746467512,0.093796454,0.016666667,-0.704923267,-1.001304122,0.715659002
0.874470628,0.479908914,0.582396877,0.122098282,0.033333333,-0.069825566,-1.138599485,0.617233964
-1.736595197,0.489908804,0.216582583,0,0.033333333,-1.458705502,-1.136409875,0.1087405
0.840434645,0.470022814,0.588625602,0.080040243,0.016666667,-0.158137914,-0.977881138,0.605854816
-0.346035579,0.440022567,0.432695623,0.008621472,0.25,-0.176454911,-0.904516516,0.333074235
0.792199877,0.53990935,0.564511484,1,0.266666667,-0.104191254,-0.985182658,0.632394765
1.214910579,0.270018052,0.742624656,0.087222999,0,-0.704923267,-1.367683994,0.71606106
1.372254817,0.189943843,0.75728926,0.018520183,0.016666667,-0.551896838,-1.076010224,0.731346071
1.145548924,0.139956068,0.743916738,0.010990006,0,-0.662280388,-1.026843254,0.701961681
0.975130075,0.52002286,0.595125389,0.105656568,0.183333333,-0.219049061,-0.876194351,0.664120973
1.187083291,0.270018052,0.742281353,0.087222999,0,-0.662280388,-1.221935099,0.721664842
1.439954935,0.200087478,0.763688509,0.093796454,0,-0.541111558,-1.09087839,0.745299803
-0.133098707,0.29992337,0.432905991,0.04792855,0.166666667,-0.469706195,-1.000057381,0.336268324
-1.569848362,0.560022567,0.25158424,0,0,-1.052843221,-1.05456325,0.130365914
-1.188532054,0.670020249,0.278415441,0,0,-0.790688653,-1.074780029,0.160270926
0.355978824,0.400131203,0.510206586,0.080040243,0.1,-0.354070444,-1.47894704,0.484355573
0.54788849,0.519908913,0.516697827,0.080040243,0.15,-0.118903041,-1.14782478,0.54558485
0.92659596,0.120057738,0.699593695,0.096414903,0,-0.719255013,-1.013857674,0.674013799
1.382835092,0.350020836,0.763034659,0.04792855,0,-0.739484492,-1.180792021,0.760813663
1.360288703,0.52002286,0.677159796,0.777158719,0.116666667,-0.704923267,-1.058976095,0.765719141
1.508817078,0.510022887,0.712241629,0.096414903,0.1,-0.518401386,-1.018728939,0.786780581
0.390229015,0.260017621,0.570045677,0.082446616,0.15,-0.662280388,-0.405770559,0.530854676
1.247124173,0.310019591,0.732443788,0.093796454,0.05,-0.56106696,-1.098173536,0.745225086
1.412667754,0.239933443,0.76330553,0.089443958,0,-0.739484492,-1.154847186,0.738489378
1.27889929,0.209939464,0.738384662,0.089443958,0,-0.551896838,-0.971569231,0.729340244
0.459317218,0.440022567,0.561770569,0.097443952,0,-0.629026497,-1.0735706,0.500858582
0.917618764,0.29992337,0.700730992,0.018520183,0,-0.551896838,-1.02520802,0.630918462
1.053695434,0.29992337,0.710231749,0.010990006,0,-0.695572608,-1.170110895,0.680653297
1.089266948,0.489908804,0.630748657,0.105656568,0.266666667,0.122019055,-0.866648054,0.692825607
1.230861227,0.319920596,0.735006098,0.010990006,0.016666667,-0.813280866,-1.082843778,0.73961949
1.179345791,0.270018052,0.728221905,0.011905839,0,-0.629026497,-1.390057546,0.704568279
1.362076742,0.220015717,0.770868808,0.089443958,0.05,-0.719255013,-1.026790611,0.764909239
0.704245117,0.39991242,0.58494003,0.093796454,0.05,-1.028081907,-1.037733799,0.553236552
1.634466737,0.249931582,0.803334346,0.093757782,0.05,-0.704923267,-1.237913505,0.809425926
1.524624104,0.469909097,0.712109656,0.087222999,0.033333333,-0.695572608,-1.007471802,0.789202096
1.257077079,0.179946142,0.74783043,0.089443958,0.05,-0.704923267,-1.008123835,0.73528943
1.140014961,0.240016706,0.701605148,0.082446616,0.083333333,-0.56106696,-1.1315346,0.707281035
1.089338105,0.170012923,0.713087117,0.093757782,0.05,-0.695572608,-1.012607207,0.702162454
0.801748274,0.48002286,0.562177083,0.133921659,0.016666667,0.042835098,-1.06740903,0.587665465
0.370188113,0.419911105,0.468536914,0.105656568,0.05,-0.259809893,-1.295686388,0.501384801
-0.927764825,0.680019929,0.281188856,0,0.016666667,-0.569800775,-0.989595505,0.175580605
0.897193463,0.280018464,0.69173049,0.018520183,0,-0.704923267,-1.112080609,0.644255105
0.904289661,0.459909352,0.605717895,0.04792855,0.183333333,-0.027311424,-0.708074809,0.625524841
1.023182618,0.350020836,0.7209987,0.093796454,0,-0.704923267,-1.171127336,0.673876666
1.321228628,0.23001622,0.727452028,0.018520183,0.033333333,-0.704923267,-0.996757569,0.736334262
0.964039394,0.279926436,0.703670714,0.093796454,0,-0.551896838,-1.274820581,0.650307184
0.610534708,0.500022896,0.55310335,0.314207073,0.033333333,0.042835098,-1.287934552,0.535444884
0.925465082,0.410132241,0.613019076,0.096414903,0.083333333,-0.984628941,-0.96753458,0.631823285
0.423241846,0.410132241,0.529228456,0.093796454,0.016666667,-0.629026497,-1.163985823,0.483494185
1.411131315,0.300019233,0.779112923,0.011905839,0.05,-0.629026497,-1.018302326,0.782514976
1.250636549,0.300114809,0.751274203,0.093796454,0.033333333,-0.813280866,-1.280433886,0.744681516
-1.022020758,0.700019233,0.30544399,0,0.016666667,-0.629344892,-1.061563658,0.175147475
1.307722498,0.340122679,0.723232627,0.089443958,0.066666667,-0.56106696,-0.93974776,0.7504394
0.889612548,0.149953477,0.693059459,0.010990006,0,-0.56106696,-1.088786137,0.644199004
-1.335646167,0.58991172,0.255055393,0,0,-1.104637775,-1.241832813,0.146770177
0.852180683,0.309921947,0.689182773,0.010990006,0,-0.662280388,-1.015760228,0.621776168
-1.231720112,0.570022448,0.298415578,0,0.016666667,-1.063136209,-1.028784261,0.164916099
0.937562689,0.149953477,0.689290581,0.011905839,0.016666667,-0.662280388,-1.06232147,0.674211233
1.250588845,0.410022155,0.735017042,0.018520183,0,-0.704923267,-1.103626179,0.733530798
1.187133255,0.120009672,0.749782563,0.089443958,0.016666667,-0.551896838,-1.042816389,0.724030784
1.18975827,0.419911105,0.725527326,0.087222999,0.116666667,-0.739484492,-0.910184745,0.717577776
1.543033146,0.169948514,0.788995261,0.089443958,0.033333333,-0.551896838,-1.019667705,0.787290331
0.949011803,0.340020552,0.70906931,0.010990006,0,-0.541111558,-1.139250548,0.663353024
1.392944447,0.510022887,0.687832733,0.04792855,0.016666667,-0.518401386,-1.00872343,0.746248509
1.677689439,0.339918114,0.822595617,0.093757782,0.083333333,-0.443896344,-1.092886383,0.801135467
1.432120785,0.139956068,0.768950281,0.018520183,0.016666667,-0.739484492,-0.976985462,0.753157633
0.870390387,0.270018052,0.706513764,0.010990006,0,-0.662280388,-1.152148891,0.649411386
0.524007865,0.470022814,0.550112845,0.314207073,0.083333333,-0.11186744,-1.233629941,0.514351652
1.330741484,0.169948514,0.742809368,0.087222999,0,-0.629026497,-1.059680657,0.745596777
0.378196309,0.440022567,0.505311,0.080040243,0.1,-0.118903041,-1.610093694,0.482218306
1.22538747,0.309921947,0.73047292,0.089443958,0.016666667,-0.662280388,-1.108484567,0.74068235
0.674684114,0.510022887,0.528383142,0.156814487,0.166666667,-0.118903041,-1.044627978,0.570741813
1.029316675,0.169948514,0.718575553,0.010990006,0,-0.813280866,-1.081529351,0.680245535
0.666202349,0.320019929,0.641479031,0.875010017,0.65,0.138422527,-0.163169383,0.549928626
1.521999013,0.290112568,0.779905574,0.096414903,0.016666667,-0.662280388,-1.212796608,0.773092962
1.078566207,0.150011678,0.719485125,0.04792855,0,-0.56106696,-1.029236354,0.709222855
1.205715138,0.349916983,0.731663619,0.04792855,0,-0.551896838,-1.076017491,0.733748521
0.350551282,0.450022668,0.533060142,0.080040243,0.05,-0.568571618,-1.292499572,0.470998528
0.935549166,0.120009672,0.698175961,0.04792855,0,-0.719255013,-0.990762402,0.661480266
1.360548151,0.190014095,0.759230301,0.018520183,0.033333333,-0.704923267,-1.113651769,0.731506964
1.517828801,0.46002275,0.707636056,0.777158719,0.133333333,-0.518401386,-0.996575061,0.781668648
0.727320114,0.569910553,0.546362757,0.105656568,0.016666667,0.089597156,-1.056042399,0.591568086
0.012185578,0.410022155,0.417084301,0.777872246,0.5,-0.09553463,-0.785042039,0.403527665
-1.53628743,0.54002275,0.267705792,0,0.016666667,-0.898140682,-0.967785309,0.130376401
0.973003842,0.48002286,0.595542887,0.723095262,0.016666667,-0.172935715,-1.128807227,0.619457668
1.587059279,0.200014654,0.812652459,0.089443958,0.083333333,-0.711174217,-1.048967073,0.79559567
0.536929223,0.459909352,0.548095781,0.112009109,0.033333333,-0.394365133,-1.282625538,0.553087402
-1.282110602,0.58991172,0.238379073,0,0,-1.067401128,-1.25452964,0.141016221
1.387206363,0.179946142,0.764983908,0.096414903,0,-0.551896838,-1.067790923,0.746091324
